SO2,NO,NOx,NO2,CO,O3,THC,CH4,NMHC,PM10,PM2.5,WS,WD,AT,RH 
0.9,12.7,39.1,26.4,1.35,29.2,2.9,2.2,0.7,57,11,1.1,221,33.7,62.4
0.8,20.3,51.4,31.2,1.52,16.7,2.6,2.2,0.4,45,12,1.2,176,32.2,66
0.8,13.4,37.7,24.3,1.35,27.5,2.6,2.3,0.3,48,14,1.4,190,31.6,69.6
0.7,8.8,32.5,23.7,1.12,26.2,2.6,2.3,0.3,51,17,0.8,184,31,73.8
0.9,3.4,20.9,17.6,0.79,24.7,2.6,2.3,0.3,54,20,0.2,256,30.7,78.4
1.3,2.4,16.6,14.2,0.68,20.7,2.5,2.3,0.2,51,18,0.5,339,29.9,80.8
0.7,2.2,15.7,13.5,0.63,13.5,2.4,2.2,0.2,30,9,0.6,35,28.9,83.4
0.4,1.3,12.2,10.9,0.6,18.1,2.3,2.2,0.2,28,7,0.5,28,28.7,80.6
0.4,1.3,11,9.7,0.6,20,2.3,2.1,0.2,34,5,0.4,81,27.6,88.1
0.5,1.5,11.4,9.8,0.64,-,2.4,2.2,0.2,30,7,0.1,104,27.5,93.8
0.6,1.9,12.6,10.6,0.66,16.5,2.4,2.2,0.3,41,10,0.3,127,27.6,92.5
0.7,3,14.4,11.4,0.63,12.2,2.5,2.3,0.2,39,9,0.2,213,27.9,91.1
-,2.9,14,11.1,0.73,11,2.5,2.3,0.2,39,14,0.1,184,27.9,90.7
0.8,11.7,27.3,15.5,0.87,7.6,2.5,2.2,0.3,44,12,0.3,62,28,89.5
0.8,21.8,39.8,18.1,1.23,13.8,2.4,2.1,0.3,56,14,0.4,81,29,84.4
1.1,14.9,36.1,21.2,1.23,-,2.5,2.2,0.4,61,19,0.6,171,30.3,76.7
1.7,10.4,33.1,22.7,0.89,37,2.5,2.2,0.3,68,14,0.6,209,31.1,72.9
1.2,9.9,31.5,21.6,0.85,37.2,2.6,2.2,0.3,61,17,0.9,202,32.1,66.5
0.8,7.8,34.3,26.5,0.79,53,2.4,2.2,0.2,57,14,0.8,153,33.2,61.2
0.9,2.4,15.1,12.6,0.64,72.6,2.5,2.2,0.4,59,15,0.6,325,33.9,57.6
0.7,2.1,14.5,12.4,0.6,50.6,2.3,2.1,0.3,46,12,1.3,12,33.4,60.8
0.7,3.5,12.2,8.7,0.46,29.3,2.3,2,0.3,40,6,1.8,16,33.3,61.4
0.6,4.9,11.8,6.9,0.45,21.8,2.2,2,0.2,36,6,1.9,13,31.8,65.7
0.6,6.5,15.5,9,0.63,16.3,2.2,2,0.2,31,3,1.5,16,29.5,79.7
0.6,5.3,17.2,11.9,0.75,8.4,2.1,1.9,0.1,17,2,1.5,21,28.3,82.2
0.5,5.4,18.8,13.4,0.85,6.9,2.1,2,0.2,23,1,1,18,28.1,81.7
0.5,7.5,21.3,13.7,0.86,5.7,2.1,2,0.1,20,3,0.8,33,28.7,76.9
0.5,3,12,9,0.63,11,2,1.9,0.1,14,2,0.5,15,28.5,78.5
0.4,4.8,14.3,9.6,0.63,10.9,2,2,0.1,13,2,0.7,23,28.7,78.1
0.5,2.8,12.4,9.6,0.58,10.6,2,2,0.1,17,-,0.7,12,28.7,78.7
0.4,1.9,9.9,8,0.54,12.9,2,2,-,13,1,0.5,13,28.5,79.8
0.5,1.7,9,7.3,0.52,16.2,2,2,-,13,5,0.3,352,27.8,86.9
0.4,1.4,7.2,5.8,0.5,15.9,2,2,-,18,3,0.6,15,27.3,88.4
0.6,1.7,7.7,6,0.51,14,2.1,2,-,17,-,0.5,347,26.9,92.1
0.6,1.6,8.2,6.6,0.48,15.6,2,2,-,12,1,0.7,24,27.1,87.9
0.6,1.4,7.6,6.2,0.46,17.3,2.6,2,0.5,10,-,0.6,12,26.9,90.7
-,1.4,6.3,4.9,0.45,19.1,2,2,0.1,23,-,0.7,13,27.1,92.4
0.4,2.3,6.5,4.3,0.51,-,2.1,2.1,0.1,24,-,1,7,27.5,89.7
0.5,5.1,12.1,7,0.71,19.1,2.1,2,0.1,27,2,1.1,13,27.6,89.2
0.6,8.7,17.1,8.4,0.77,17.9,2.2,2.1,0.2,32,3,0.9,350,28,87.8
0.6,6.2,12,5.8,0.61,15.4,2.2,2.1,0.2,41,3,1.2,350,28.7,81.8
0.5,5.6,13.1,7.5,0.56,16.7,2.3,2.1,0.2,21,3,1,358,27.6,86.4
0.6,8.2,17.6,9.3,0.66,20.3,2.3,2.1,0.3,21,6,0.8,335,29,79.9
0.6,4.5,14,9.5,0.64,21.8,2.4,2.1,0.3,29,5,0.6,359,28.7,80.9
1.2,12.3,28.9,16.6,0.81,24.1,2.4,2,0.4,42,5,0.8,199,29.6,79.1
1.8,12.3,33.5,21.2,0.92,27.7,2.7,2.1,0.6,50,11,1.1,196,30.8,71.7
2.8,14.8,37,22.3,1.04,27.8,3,2.2,0.8,47,14,1.1,188,30.6,70.9
1.2,24.4,53.5,29.1,1.17,17.9,2.5,2.1,0.4,45,10,1,160,30.2,75
1,28.3,55.5,27.2,1.64,15.1,2.4,2.1,0.3,47,10,1.3,148,29.8,73.5
0.7,10.8,34.6,23.7,1.1,15.3,2.4,2.1,0.3,30,8,0.7,104,28.1,81.6
0.6,3.9,18.2,14.2,0.7,18,2.3,2.1,0.2,28,4,1,46,26.9,86.3
0.5,3,14.4,11.3,0.62,20.1,2.3,2.2,0.2,26,2,0.9,60,27.8,78
0.5,4.8,19.2,14.4,0.68,20.1,2.3,2.2,0.2,21,5,0.7,17,27.7,79.7
0.5,3.5,17,13.5,0.68,25,2.3,2.2,0.2,24,5,0.8,50,26.3,91.4
0.6,1.6,8.6,7,0.79,54,2.3,2.2,0.1,44,13,2.5,190,28.6,83.2
0.6,1.5,5.9,4.3,0.86,73.5,2.3,2.2,0.1,67,29,3.7,195,29.5,81.9
0.7,1.2,5.6,4.4,0.88,75.5,2.4,2.3,0.1,75,31,3.6,196,29.5,85
0.7,1.2,4.9,3.7,0.85,61.1,2.4,2.3,0.1,77,25,3.8,196,29.5,85
0.6,1.5,6.2,4.6,0.87,58.3,2.4,2.3,0.1,69,23,3.7,196,29.5,85
0.5,1.4,5,3.6,0.74,54,2.3,2.3,-,65,25,3.4,196,29.5,84.7
-,1.9,6.5,4.5,1.01,51.6,2.3,2.3,0.1,63,20,3.5,196,29.4,84.6
0.7,2.5,9.4,6.8,1.03,-,2.4,2.3,0.1,60,17,3.5,195,29.5,83.5
0.6,5.9,16.4,10.5,1.12,44.9,2.4,2.3,0.1,57,16,3.1,195,29.9,81.6
0.6,8.3,20.5,12.2,1.02,37.3,2.3,2.2,0.1,57,19,3.2,193,30.5,78.6
0.6,6,15.5,9.4,0.87,39.4,2.3,2.2,0.1,63,17,4,195,30.5,79.6
0.6,6.9,17.5,10.6,0.86,41.3,2.3,2.2,0.1,61,14,3.8,194,31.1,77.3
0.6,6.5,16.8,10.3,1.03,41.1,2.3,2.3,-,61,14,3.5,193,31.2,76.7
0.5,4.6,13.9,9.3,0.95,46.9,2.3,2.2,-,57,16,3.5,190,31.7,74.9
0.5,4.6,12.8,8.2,1,43,2.2,2.2,-,64,14,4.3,194,32.2,71.5
0.6,5.7,15,9.4,0.93,43.2,2.2,2.2,-,59,19,3.9,194,32.2,71
0.5,4.9,13.8,8.8,0.86,38.5,2.2,2.2,-,67,19,3.6,190,32.1,71.4
0.7,4.8,13.6,8.8,0.95,38.8,2.2,2.1,0.1,66,17,4.1,196,31.6,71.9
0.7,6.1,16.9,10.9,0.9,37.1,2.3,2.2,0.1,55,15,3.5,195,31.2,73.2
0.5,7.5,20.4,13,1.22,29.9,2.4,2.3,0.1,58,21,2.8,194,30.7,75.3
0.5,7,19.7,12.6,0.93,32.2,2.4,2.3,0.2,55,21,2.1,189,30.5,76.9
0.5,4.9,16.2,11.3,0.97,30.9,2.3,2.2,0.1,48,17,2.1,187,30.2,78.1
0.4,7.2,19.7,12.6,0.88,26.1,2.2,2.2,0.1,47,21,1.7,177,30.1,78.7
0.4,4.1,12.5,8.3,0.83,30.5,2.2,2.1,0.1,47,20,2.1,191,30.1,76.6
0.4,2.8,8.2,5.4,0.74,33.5,2.1,2.1,-,44,14,2.3,190,30,76.5
0.5,1.8,7.2,5.4,0.85,33.7,2.2,2.1,0.1,48,14,2.6,194,29.8,77.8
0.4,2.3,7.3,5.1,0.72,33.8,2.1,2.1,-,45,12,2.1,185,29.4,80.6
0.5,2.2,6.4,4.2,0.52,34.1,2.1,2.1,-,40,8,1.9,173,29.5,78.8
0.6,2,7.6,5.5,0.52,36.5,2.1,2.1,-,44,10,1.6,174,29,82
0.5,1.4,5.8,4.4,0.53,35.3,2.2,2.1,-,36,4,1.1,170,27.2,92.7
-,1.5,7.4,5.9,0.88,31.8,2.2,2.1,-,40,4,1.4,193,28.1,89.9
0.6,3.6,12.5,8.9,0.74,-,2.3,2.3,-,35,6,1.5,196,28.2,90.4
0.7,5,13.6,8.6,0.96,34.9,2.3,2.3,-,38,10,2.2,195,28.9,87
0.6,7.8,17.5,9.7,0.83,27.2,2.2,2.1,0.1,43,8,1.8,183,29.3,83.5
0.7,11.3,25.3,14,0.95,24.1,2.2,2.1,-,37,9,1.5,181,29.1,85.9
0.6,9.2,20.2,11.1,0.98,25.4,2.2,2.2,0.1,42,11,1.9,191,29,86.4
0.6,6.3,15.8,9.5,1.07,28.1,2.3,2.2,0.1,36,8,2.2,192,29.3,86.5
0.7,6,13.1,7.2,0.82,37.2,2.2,2.2,-,44,10,2.4,193,30.3,80.1
0.6,5.3,11.9,6.7,0.69,24.1,2.2,2.1,-,50,14,2.4,197,30.7,77
0.7,6.5,15,8.5,0.89,28.3,2.2,2.1,-,47,12,2.4,191,31,75.2
0.7,7.7,18.9,11.3,1.08,26,2.3,2.2,0.1,46,13,2,189,30.2,81.2
0.7,8.6,19.7,11.1,0.89,22.5,2.2,2.1,-,46,8,2.3,192,30.4,79
0.7,13.4,27.1,13.6,0.92,20.5,2.2,2.1,0.1,46,18,1.7,181,30.5,78.5
0.6,19.7,38.8,19,1.17,11.4,2.3,2.2,0.1,38,8,1.1,147,29.7,81.8
0.5,15.6,34.1,18.5,0.97,15,2.3,2.2,0.1,42,11,0.7,149,29,86.3
0.5,12.9,28,15.1,0.91,14.3,2.3,2.2,0.1,35,12,0.9,148,28.9,85.6
0.5,8.8,21.7,12.8,0.75,14.3,2.2,2.1,0.1,34,9,1.2,150,29,83.2
0.4,7.2,18.4,11.2,0.77,15.3,2.2,2.1,0.1,35,6,0.8,162,29,81.7
0.4,4.5,13.5,9,0.7,18.7,2.2,2.1,-,38,11,0.9,187,28.8,81.5
0.5,3.6,10.3,6.6,0.62,22,2.1,2.1,-,38,8,0.8,176,28.7,81.7
0.5,2.2,7.1,5,0.48,26,2,2,-,29,8,0.8,159,27.8,86.5
0.4,1.6,5.6,4,0.5,24.6,1.9,1.9,-,32,8,0.9,151,27.4,89.1
0.5,1.9,8.2,6.3,0.46,22.6,2.1,2.1,-,35,3,0.7,161,27.4,89.2
0.5,1.8,6.9,5.1,0.49,20.1,2.1,2.1,-,26,3,0.9,150,27.4,87.8
-,2.1,8.9,6.8,0.55,20,2.1,2.1,0.1,30,10,0.9,130,27.4,86.6
0.4,6.9,20,13.1,0.93,-,2.7,2.4,0.3,21,6,0.5,92,26.2,91.6
0.4,16.3,32.3,16,1.11,13.1,2.5,2.3,0.2,26,6,0.7,74,25.4,92.4
0.5,15,34,19,0.86,11.6,2.5,2.3,0.2,24,8,0.9,48,25.1,93.8
0.9,27.4,50.9,23.5,1.03,9.5,3,2.2,0.8,30,9,0.4,22,25.5,93.4
0.5,10.3,29.1,18.8,0.67,11.7,2.5,2.3,0.3,23,2,0.6,39,25.8,91.6
0.6,18.1,42.3,24.3,0.81,9.2,2.9,2.3,0.6,25,10,0.3,46,25.8,93.1
0.6,11.6,28.3,16.7,0.7,13.8,2.5,2.2,0.3,28,4,0.4,78,26.1,93.1
0.6,11.1,26.3,15.2,0.75,18.3,2.3,2.1,0.2,24,8,0.5,95,27.3,89.4
0.6,22.8,41.9,19.1,0.92,18.3,2.3,2.1,0.3,30,5,1.1,160,29.3,77.6
1.2,28.1,53.3,25.3,1.34,17.3,3.3,2.2,1.1,42,13,0.8,191,28.5,82.9
0.8,17.9,40.1,22.2,0.9,11.8,2.4,2.1,0.3,27,10,0.4,98,28,86.8
0.8,31.8,55.2,23.4,1.59,9,2.5,2.1,0.4,25,3,0.6,150,29.3,78.9
1.5,32.2,54.5,22.3,1.73,8.8,3.2,2.4,0.8,30,8,0.4,189,28.9,82.1
0.9,44.8,66.5,21.6,1.75,6,2.9,2.4,0.5,38,6,0.3,178,28.2,85
0.7,30.6,48.7,18.2,1.36,4.2,2.8,2.3,0.4,40,9,0.2,155,27.8,85.3
0.6,12.2,30.6,18.4,0.87,5.4,2.6,2.3,0.3,32,9,0.1,77,27.7,84.3
0.6,13.7,34.8,21.1,0.88,9.8,2.5,2.3,0.2,33,10,0.4,143,28.3,81.4
0.5,6.5,20.6,14,0.51,14.5,2.3,2.2,0.1,28,7,0.3,121,28.3,81.3
0.5,1.7,11.5,9.8,0.54,17.7,2.3,2.2,0.1,31,10,0.1,89,28,81.8
0.6,1.8,11.1,9.2,0.61,14.9,2.7,2.4,0.3,48,15,0.2,192,27.3,86.5
0.4,1.4,9.2,7.8,0.51,10.2,2.6,2.4,0.2,30,6,0.1,274,26.5,89.7
0.2,3,13.9,10.9,0.49,7.9,2.4,2.3,0.1,32,10,0.1,156,26.2,89
0.2,3.4,12.4,9.1,0.57,7.6,2.4,2.3,0.1,41,3,0.3,44,26.2,87.5
-,7.6,16.7,9.1,0.73,8.4,2.6,2.4,0.2,36,11,0.9,183,26.1,89.2
0.2,4.5,17,12.6,0.8,-,2.3,2.2,0.1,17,4,0.3,165,25.6,92.9
0.2,22,43.7,21.6,1.73,13.5,2.8,2.4,0.5,24,2,0.1,211,25.8,93.6
0.8,33.2,59.9,26.7,1.65,9.7,3.3,2.5,0.8,25,10,0.6,174,25.6,95.2
0.7,41.3,65.5,24.2,0.97,7.2,2.6,2.3,0.4,27,11,0.8,156,25.3,95.5
-,-,-,-,-,11.5,-,-,-,-,-,0.5,121,25.7,91.7
0.8,19.3,45.6,26.3,-,-,2.5,2.3,0.3,17,1,0.6,122,27.3,80.4
0.6,6.1,23.6,17.5,0.86,25.3,2.8,2.3,0.5,22,6,0.3,87,28.6,73.3
0.7,16.7,45,28.3,0.97,20,2.7,2.3,0.4,21,3,0.3,141,29.6,68.5
1.5,14.1,39.7,25.6,1.11,34.5,3.6,2.7,0.9,39,13,0.8,199,31,65.9
1.7,7.8,31.3,23.5,1.1,40.2,3.5,2.6,0.9,43,14,0.7,208,31,68
2.1,11.7,37.1,25.4,0.99,32.8,3.9,2.4,1.5,36,9,0.8,203,30.7,67.5
2.3,19.8,51.1,31.2,1.79,27.5,3.2,2.3,0.9,44,12,1.2,188,30.1,71.5
1.6,16.8,41.6,24.7,1.82,28,2.7,2.3,0.4,30,15,1.6,194,29.4,73.3
1,18.2,45.4,27.2,1.75,21.5,2.7,2.3,0.4,33,11,1,171,29.2,75.9
0.6,15.3,43.3,28,1.29,17.5,2.6,2.3,0.3,29,11,0.6,161,29,77.1
0.5,14.8,41.6,26.8,1.13,16.7,2.5,2.2,0.3,32,11,0.6,166,29,76.4
0.4,9.4,30.3,20.9,0.96,17.5,2.5,2.2,0.3,31,11,0.3,179,28.9,77
0.3,4.6,21.1,16.5,0.74,19.8,2.4,2.1,0.3,31,10,0.3,176,28.8,77.9
0.4,2.9,13.8,10.9,0.83,23.5,2.4,2.1,0.2,34,7,0.4,178,28.6,76.8
0.3,1.3,9.4,8.2,0.59,29.5,2.3,2.1,0.2,22,8,0.2,117,28.6,74.5
0.4,1,7.9,6.9,0.53,25.8,2.4,2.3,0.1,31,10,0.2,41,27.9,78.3
0.5,1.5,9.2,7.7,0.58,21.5,2.6,2.4,0.2,37,14,0.4,213,27.4,82.7
0.6,1.7,8.7,7,0.68,24,2.3,2.1,0.2,31,7,0.7,141,26.6,87.1
-,2.6,11,8.5,0.74,22.4,2.4,2.2,0.2,36,15,0.6,201,26.7,87.4
0.7,14,30.5,16.5,1.02,-,2.6,2.3,0.3,30,6,0.6,172,26.9,86.7
0.6,23.1,43.5,20.4,1.67,14.1,2.7,2.3,0.4,35,8,0.3,86,27.4,84.5
0.6,11.4,25.3,14,0.87,16.2,2.6,2.3,0.2,32,10,0.4,51,28.5,78.3
0.7,22.4,41.1,18.7,0.9,19.6,2.6,2.2,0.4,38,8,1.1,173,30.7,68.7
0.9,18.7,39,20.4,0.93,26.4,2.7,2.2,0.5,38,8,1.2,171,31.4,66.8
0.7,16.1,34.9,18.8,0.85,33.1,2.6,2.2,0.4,23,11,1.2,169,32.5,62.2
1,7.2,19,11.8,0.92,33.4,2.8,2.2,0.5,34,10,1.2,202,33.1,60.1
0.9,5.6,19.3,13.7,0.82,37.5,2.8,2.2,0.6,28,5,0.7,204,33.8,59.8
1.1,5.6,18.9,13.3,0.78,39.4,2.9,2.2,0.7,38,11,0.8,224,34.6,57.7
1.3,5.5,22,16.5,0.81,45,2.7,2.2,0.5,43,12,0.8,247,34.3,59.1
1.3,5.2,20.5,15.3,0.81,38.3,2.9,2.2,0.7,40,9,0.7,246,33.9,61.1
1.5,10.4,28.5,18.1,1.21,23.5,3.2,2.3,0.9,36,7,0.9,208,33.1,62.8
1.2,17.5,43.1,25.6,1.58,24.3,2.7,2.3,0.4,29,8,1.3,180,31.7,66.6
0.8,17,42.8,25.8,1.42,19.4,2.7,2.3,0.3,31,9,1,169,30.8,71.1
0.6,5.6,21.5,15.8,0.81,19.6,2.6,2.3,0.3,30,7,0.4,93,30,74.3
0.8,5.8,20.4,14.6,1.02,22.6,2.7,2.4,0.3,35,11,1.3,192,29.6,78.7
0.8,4.4,12.2,7.8,0.73,22.9,2.4,2.2,0.2,29,9,2.2,194,29.1,81.7
1,4.2,14.3,10.2,0.81,18.2,2.5,2.3,0.2,37,8,1.5,188,28.8,82.4
1,4.1,14.1,10,0.69,13.5,2.3,2.1,0.2,34,13,0.9,175,28.7,80.6
0.7,1.7,7,5.3,0.58,22.9,2.2,2.1,0.1,20,6,1.5,186,27.9,80.6
0.6,1.7,7.9,6.2,0.49,21.1,2.3,2.1,0.2,19,3,0.5,162,27.9,79.4
0.7,2.3,10.3,8.1,0.65,20,2.4,2.2,0.2,32,6,1.1,196,27.9,81.2
0.7,1.8,6.9,5.1,0.7,24.3,2.2,2.1,0.1,23,7,1,154,26.1,92.1
-,1.1,6.9,5.8,0.57,31.6,2.3,2.1,0.2,21,3,0.4,84,25.6,92.7
0.7,9.8,29.2,19.4,0.92,-,2.4,2.2,0.2,26,3,0.9,168,26.5,87.8
0.7,23.3,49.4,26.1,1.77,18.7,2.6,2.2,0.4,22,9,1,157,26.9,85.8
0.7,15,41.7,26.8,1.11,21.1,2.5,2.1,0.4,26,7,0.9,136,26.1,88.8
0.7,12.2,35.4,23.2,0.73,21.9,2.4,2.1,0.3,20,9,0.7,92,26,89.9
0.8,18.8,42.6,23.8,0.83,23.2,2.5,2.1,0.4,23,7,1.5,173,25.8,93.9
0.8,11.3,33.1,21.8,0.78,28.6,2.7,2.2,0.4,24,8,1.8,175,25.7,93.3
0.8,10.9,33.4,22.5,0.84,27.6,2.3,2.1,0.2,28,8,1.1,137,26.4,88.7
0.9,10.7,31.8,21,0.87,27.9,2.3,2.1,0.3,32,10,1,141,28.3,79.3
1.3,12.4,32.1,19.8,0.86,29.8,2.4,2.1,0.3,35,11,1.5,144,30.2,69.4
1.3,16.2,39.1,22.9,0.91,25.7,2.5,2.2,0.3,33,15,1.4,147,31,65.1
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.5,24.2,50.9,26.7,1.63,17.5,2.7,2.3,0.5,60,24,0.8,182,30.1,76.5
1.4,23.9,49.4,25.5,1.88,15,2.8,2.3,0.5,38,19,1,182,29.6,79
1.2,17.7,37.7,20,1.22,16.9,2.7,2.3,0.4,47,22,1.2,188,29.3,79.7
2,8.3,26.3,18,0.95,18.4,3,2.4,0.6,35,11,0.6,191,28.6,83.3
0.9,8.5,21,12.6,0.79,22.2,2.6,2.3,0.2,25,10,1.7,190,27.6,84.3
0.7,6.7,18.8,12.1,0.68,26.9,2.5,2.3,0.2,23,8,1.1,180,26,91.8
0.7,4.3,13.2,8.8,0.51,32.1,2.4,2.2,0.2,18,6,0.5,32,25.3,94.9
0.6,1.6,6.6,4.9,0.58,34.6,2.2,2.1,0.1,11,3,0.9,135,25.1,96.4
0.5,1.4,5.2,3.8,0.55,39.8,2.1,2,0.1,20,2,1.5,142,24.7,97
0.4,1.3,4.6,3.3,0.55,42.1,2.2,2,0.1,17,3,0.7,65,24.5,97.1
0.3,-,-,-,0.53,42.6,2.2,2.1,0.1,14,3,0.7,82,25,95.2
0.3,0.9,6.1,5.2,0.56,37.3,-,-,-,14,3,0.6,91,25.9,90.9
-,1.3,6.8,5.5,-,33.8,2.3,2.1,0.2,20,8,0.7,290,25.9,91.6
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0.3,16.3,45.4,29,1.7,42.4,2.5,2.1,0.4,24,6,0.5,122,25.8,88.8
0.5,20.8,55.2,34.4,1.52,22.3,2.6,2.2,0.4,26,7,0.3,123,26.6,86.3
0.7,28.3,57.6,29.2,1.02,19.5,2.5,2.2,0.3,28,6,0.9,155,28,81
0.5,19.1,39.2,20.1,0.8,27,2.4,2.1,0.3,22,10,1.5,157,29.5,72.4
0.6,11.7,30.6,18.9,0.86,33.9,2.9,2.2,0.6,31,14,1,184,29.3,75.5
0.7,13.7,30.7,17.1,0.93,26,2.3,2,0.3,31,8,1.8,178,29.3,75.6
0.8,13.5,30.4,16.9,1.02,29.6,2.5,2,0.4,29,10,2,186,29.8,71.6
0.9,15.8,35.8,20,1.12,33.9,2.5,2.1,0.5,31,13,2.2,185,30.4,67.4
0.6,17.4,39.6,22.2,1.05,28.5,2.5,2.1,0.4,26,8,1.7,172,30.2,66.8
0.6,17.5,41.6,24.1,1.23,28.4,2.5,2.1,0.4,29,7,1.6,181,30.7,65.8
0.9,14.3,34,19.7,1.51,30.1,2.5,2.1,0.3,34,13,2.4,194,30.1,68.2
0.8,17.3,42.7,25.4,1.63,23.7,2.6,2.3,0.3,29,6,1.4,187,29.4,71.1
0.8,15.7,38,22.4,1.45,23,2.6,2.3,0.2,29,11,1.5,187,29,73.9
0.7,14,37.3,23.4,1.09,19.9,2.5,2.2,0.3,17,13,0.9,169,28.6,75.7
0.6,10.3,27.5,17.1,1.03,24.5,2.4,2.2,0.2,25,17,1.3,190,28.5,75
0.6,5.4,21.2,15.8,0.79,27.2,2.5,2.2,0.3,28,7,0.4,184,27.7,82.1
0.4,2.3,10.2,7.9,0.51,39.7,2.4,2.2,0.2,21,5,1.7,169,25.6,91.9
0.3,1.5,8,6.5,0.62,49.3,2.2,2.1,0.1,20,5,0.9,136,25.3,90.3
0.3,1.1,6.4,5.3,0.63,46.2,2.2,2,0.2,23,7,0.5,142,25.3,90.4
0.3,1.2,5.9,4.8,0.56,45.2,2.1,2,0.1,15,8,0.4,136,25.3,90
0.2,1,8.6,7.6,0.58,42.4,2.3,2.2,0.1,18,6,0.3,53,25,92.7
0.3,1.4,6.6,5.3,0.6,41,2.3,2.1,0.1,17,6,0.4,83,24.7,95.3
-,1.5,9.2,7.7,0.71,36.3,2.4,2.1,0.2,20,5,0.5,186,24.8,95.9
0.3,4.3,21.9,17.6,0.89,-,2.5,2.3,0.2,13,5,0.3,132,25.2,93.6
0.3,11.9,41.1,29.2,1.32,23.1,2.6,2.3,0.3,21,8,0.2,139,26.7,85.5
0.5,24.9,52.2,27.3,1.4,17.8,2.9,2.5,0.3,26,8,0.5,169,27.7,81.9
0.5,23.3,50.1,26.8,1.18,18.7,2.6,2.2,0.4,23,8,0.7,160,29.4,73.2
0.5,14.4,31.8,17.4,1.08,28,2.5,2.2,0.3,30,9,1.4,183,30.2,70.6
0.4,12.4,26.3,13.9,0.95,40.4,2.5,2.2,0.4,27,3,1.7,180,31,69.3
0.4,9.3,26.1,16.8,0.91,29.1,2.4,2.2,0.2,32,13,0.8,134,28.7,86.1
0.3,6.6,20.3,13.7,0.83,23.8,2.4,2.1,0.2,24,12,1.2,151,27.7,87.4
0.4,3.7,15.9,12.3,0.74,33.9,2.3,2.1,0.2,25,2,0.6,60,27.3,86.5
0.3,3.9,16,12.1,0.76,26.5,2.3,2.1,0.2,27,5,0.6,42,28.9,79
0.3,3.5,17.4,14,0.79,32.2,2.3,2.1,0.2,26,13,0.8,90,26.2,90.3
0.4,2.5,19.8,17.3,0.87,30.8,2.4,2.1,0.3,27,9,0.8,45,26.3,87.7
0.3,9.1,33.4,24.3,1.17,19.7,2.6,2.3,0.4,25,8,0.4,124,27.1,85.6
0.4,8.8,31.5,22.7,1.13,19.4,2.6,2.2,0.3,28,8,0.3,147,27.3,86.9
0.3,4.9,24.8,19.9,0.9,16.6,2.7,2.3,0.3,27,10,0.3,48,26.7,92.9
0.4,12.6,34.9,22.3,1.16,10.8,2.9,2.4,0.5,27,13,0.1,139,26.8,93.1
0.5,13.1,32,18.9,1.02,8.7,2.5,2.3,0.3,24,8,0.5,148,27.1,88.8
0.4,3.8,19.4,15.6,0.79,13.3,2.4,2.2,0.2,26,7,0.2,137,27.1,86
0.3,3.2,16.6,13.4,0.79,14.7,2.4,2.1,0.2,26,3,0.1,189,27.1,85.3
0.4,2.9,13,10.1,0.71,13.8,2.5,2.3,0.2,26,3,0.3,196,26.4,88.8
0.3,2.1,10.2,8.1,0.63,16.4,2.3,2.2,0.2,23,6,0.3,201,26.5,86.3
0.2,1.5,10.5,9,0.64,17.9,2.3,2.1,0.2,18,3,0.2,162,26.8,83.2
0.3,2.1,9.3,7.1,0.64,19.8,2.2,2.1,0.1,24,5,0.4,147,27.1,81.9
-,3,11.4,8.4,0.7,18.2,2.2,2.1,0.1,22,6,0.5,168,27.1,82
0.2,4.9,13.8,8.8,0.73,-,2.5,2.3,0.2,19,3,0.5,160,26.4,87
0.3,12.4,22.3,9.9,0.89,16.1,2.5,2.3,0.2,25,9,1,190,27.1,84
0.3,10.7,20.3,9.6,0.8,16,2.5,2.3,0.2,25,7,0.8,178,28.2,79.1
0.3,4.9,13.2,8.3,0.59,20.7,2.5,2.2,0.3,20,3,0.5,270,27.8,81
0.3,13.4,27.4,14.1,0.69,18.1,2.5,2.2,0.3,20,3,0.5,175,26.6,91.3
0.3,13,26.9,13.9,0.64,13.2,2.3,2.1,0.2,18,6,1.2,161,25.6,91.3
0.3,13.9,28.4,14.6,0.81,15.7,2.2,2,0.2,15,2,0.8,147,26.1,87.5
0.4,11.6,22.4,10.8,0.76,19.2,2.1,2,0.2,19,2,0.7,175,28.3,77.8
0.4,13.2,23.7,10.4,0.85,19.3,2.2,2,0.2,12,5,1.3,169,29.7,69
0.3,11.9,22.1,10.1,0.86,21,2.3,2.1,0.2,21,4,1.2,177,30.3,67.2
0.3,15.7,29.9,14.2,0.95,17.7,2.3,2.1,0.2,22,3,0.9,169,30.2,69.3
0.3,13,27.3,14.3,1.04,19.9,2.4,2.2,0.3,24,5,1.4,183,29.1,76.4
0.3,8.1,21.9,13.8,0.92,21.3,2.4,2.2,0.2,22,3,0.9,177,27,89.2
0.2,11.6,24,12.5,0.75,19.5,2.3,2.1,0.2,14,5,1.4,156,25.4,95.5
0.3,10.2,27.2,17,1,13.2,2.3,2.1,0.2,19,6,0.5,139,25.7,94.3
0.3,10.8,25.6,14.8,0.92,14.2,2.3,2.1,0.2,15,4,0.7,187,25.7,92.7
0.2,8,23.8,15.8,0.88,12,2.4,2.2,0.2,21,3,0.5,173,25.5,94.3
